coda_row_id	arda_eid	matched_via
i-37de04523edfe3e885faee19ef4c2eb59dafa81cc2c309ac05dfd8398739114e	241bb618-805f-4ce7-b402-b7137c455c9d	description
i-2264939a2870b0cd02b48123e6927eda2e1d99eac10b09a3e621a70cbb210629	fe9f3bf9-0cb0-443a-bf88-98ea862c258a	description
i-13171c1713e1b4b08c3d13c4a7ec7cc37d033bd9259d72cb6310a3ac6c70bbe5	63b7a6df-0454-47b6-92c7-9223169c28f9	numeric-base
i-0eb39332adca78fccabbe537db7a804df0c69c2c53957190bc2d58819c531ed7	8d9f9882-3ee6-4c1b-8446-6fcd5b0fa3e3	description
i-95da17fb36cd7f0283f975c4bd8a04e32825eaa42565ab1d0fc5a94bba873b35	b2529748-f767-4791-9ced-b905a06f6270	description
i-d76a6f680c71ea05c9b7a6bd9da41a49549fdca5cec3bc890dcf526449840ab1	a9845c89-364e-4ac5-b425-6e00e36dcdc8	numeric-base
i-300445cc402127b1d200778885db776dca0329ff142b68deafe94b2470a0d8e0	acbfa81a-b48b-4a0a-bc4d-f2ab6ff2281e	numeric-base
i-76d11fbddffb237ab6fb7dd767194b1ffcd2db99d7d3a8c7d9b2e366e28c8c99	b8f8526e-f799-4c86-955d-fca94d2c3e73	numeric-base
i-2c294f27116557367b7a0641a743eba98e54dd82b9705a454ccd09bcd5bb25da	d6c959c2-fa85-476e-bf52-9114f2164785	description
i-009109e820478bcc7e3d9f5b0d16586bd41e79444c9e2c283db98a967a68833e	91ae3e38-a043-4c53-a02a-ddc900f2b501	numeric-base
i-c33ac8c6736540783835c0e71f60bc1fd958d7e7f6ea36d3197451874d4918d8	5f733e41-5b40-4330-bffc-b5b5d618f9a0	numeric-base
i-05293d6a2b69a490d0bdb3a4422b633f7fdaa0f7d653d37044d5502fd048e129	217e9f4d-7501-481e-8178-0e4c7da38bc7	numeric-base
i-2c359a09513a177cd846360a25b7b160c5d4e9ef76d11d2bb15d68b722b9eee3	217e9f4d-7501-481e-8178-0e4c7da38bc7	description
i-30c07094b94217c4864347612acf2dd0a33e8f83660b5c80af5ef62fd1f638b3	5498a4f3-5de0-4a5c-8f99-bd24df83d61e	description
i-c19a2e69caa70b3fd49f6d3a5cb3a55f1152836f400780bd02b72fca3db5530d	5f4b5e0d-2a3a-43e7-a5a8-e5c756379791	description
i-3dd2308098e5797da6a1f166628e085949036cc5efef613afad0d1b2c593e5ba	fc12b240-637a-4b6a-9018-587b2c19f7ef	description
i-fd3b8dab03b540a6624af55fd0642610cef6456a73a45da797e554ef452e6b10	a57bd96e-b44b-4681-b1ef-3042d34d2a3b	description
i-e3d943ec52f83b3b6017525b9597bbdad2af71520abddedcc50e32fb8fb306c4	2fcbfc25-7e63-4590-b07c-053d18f8e6d1	description
i-4f571450bebb9ace1b1cf5aa48000e8ec094033866a9b81aeb231e025a7ff02b	0d9ab85c-aef7-4018-a9ef-f026eb2ff67b	description
i-13e85d2e8f5a3d5511894c4e78eab0dd330186509f8541f727f233969b7658a7	bb780809-a133-4b0c-a3ee-3c68e9e9fae3	description
i-bc9d659481313588964b72363f2d4c7a17a151b674339e7dff33bb98f4ec9164	423bc4b1-9aae-48e7-9416-b438bf0bedc4	description
i-6919530dfbf9b25595769ca98c8c54d033bcec30de830c3237eca414af585848	c7af81f8-3819-4d94-a868-868d3daa6d8a	numeric-base
i-23a6a0e93d35d22562977f1e721b0758bdc8e6aa7476e45b96c68404f4a6b6b9	34161ad1-014a-4f1d-ab98-04c6fd243287	numeric-base
i-6427d3e21f0b2f588ff08f717bc94cb7a644c27ae17152d852067470f405b91e	22a033a2-cd43-4bb4-8446-683ba87a0391	numeric-base
i-34fba236327ab6c7352f3154b51b1192ffc73f6079557d0358e014ad189054de	b5c9082c-3a70-4932-88c5-5f0aef2adbfd	numeric-base
i-41deb4317aae8d1affcacbbad90e61061a24f9199e196c8c7b6b1b1988018eca	752b54c0-ff90-47e3-8aac-2e7fa2d76e37	description
i-0cbb7151b867bb656f6079d55b0b548dc652a050cd3e4e588a2fec1d5c625535	8f326863-a7fb-4d5b-8ab2-5f9906f536ff	description
i-752b2f06411e6f1667b328770d7d9aa9b691ba8bbd630419afd6336b2530d556	5bade30d-2e6d-4df3-8054-5f7ccd28f24d	numeric-base
i-76b4a4f48779c07e2f5d47cdc72b8d9a5f342eb83578e782907e30d0a2ec9139	800dc749-36b7-44e3-af80-3292729ed7dc	description
i-d4fb027b88a439411261653924e5bc5234269f7d6f969dadb82dbc7ada460c1e	ab7f9bd9-0a34-4372-8ae0-ab0595980484	description
i-3e4c77dda4d5aae694ee8a38469f8d9e55aa1dc5d96403b3be8de5fa6e8776ae	61e51b79-9882-404f-a976-8a2becff24d4	description
i-a94821aa1e7c2b37734844744f723735a7b29b792638d10edf9fd90ff0830686	1eacb501-09a8-459e-b102-7eb610499219	description
i-1700d83aaa622a4958c52664ad6c685fbe56cb63d63dc06e11303556a9afe014	dfcb0198-2652-4077-97ee-e89f63a0c259	numeric-base
i-1db95d443ef58efa4c655825c2e9657d2623b768038cf74a247ba03ad60f4ae2	c794cd73-ff6f-4ef9-bcdf-c91338c7c16d	numeric-base
i-1e69c0f600611db85df60467aeeb102b9e75ac9e0df477d2be804d1171f82435	50bb1c2c-edd6-4355-9cc7-9cfcea06c25f	description
i-66d5b47639aa1bf2ae6c580c11fa522b7a5cf6b42c1f13dbedb7979fd96d7b6b	0ff076f1-2e58-49e8-ada2-d687fe526141	description
i-a7919ec53e2b02607c93244c9e62d3876f232c32d9876c3dedd02c2bf3d85bf4	8a03427b-73f6-423d-8c13-b6a279adacf3	numeric-base
i-c8b850666fc586df08b06ec996d519545556e54c814f179f1d4954b925d79e0a	a9165049-d5d2-4810-bff2-37702e01101a	description
